year,Month Week,region,AveragePrice,Total Volume,Total Singles,Total Bags,type
2016,02/21,CincinnatiDayton,1.33,10563,8312,2251,organic
2016,02/14,CincinnatiDayton,1.01,17338,9634,7703,organic
2016,02/07,CincinnatiDayton,1.11,14072,9348,4724,organic
2016,01/31,CincinnatiDayton,1.3,11109,7171,3937,organic
2016,01/24,CincinnatiDayton,1.42,11874,7963,3911,organic
2016,01/17,CincinnatiDayton,1.4,9955,8170,1785,organic
2016,01/10,CincinnatiDayton,1.31,13480,9569,3910,organic
2016,01/03,CincinnatiDayton,1.34,10552,7947,2605,organic
2016,12/25,Columbus,1.75,4561,2830,1730,organic
2016,12/18,Columbus,1.64,4249,2363,1885,organic
2016,12/11,Columbus,1.02,8682,1862,6820,organic
2016,12/04,Columbus,1.36,5338,2125,3213,organic
2016,11/27,Columbus,1.47,5503,2383,3120,organic
2016,11/20,Columbus,1.31,7255,2879,4375,organic
2016,11/13,Columbus,1.18,10485,3505,6980,organic
2016,11/06,Columbus,0.89,16601,3434,13166,organic
2016,10/30,Columbus,1.8,5890,3523,2367,organic
2016,10/23,Columbus,1.18,10574,3747,6827,organic
2016,10/16,Columbus,1.01,16161,4474,11687,organic
2016,10/09,Columbus,1.03,15870,4863,11006,organic
2016,10/02,Columbus,1.77,8280,4966,3314,organic
2016,09/25,Columbus,1.3,12976,4141,8835,organic
2016,09/18,Columbus,1.58,5525,3333,2192,organic
2016,09/11,Columbus,1.12,9434,4083,5351,organic
2016,09/04,Columbus,1.17,11869,5458,6411,organic
2016,08/28,Columbus,1.32,10186,5767,4419,organic
2016,08/21,Columbus,1.67,7223,4647,2576,organic
2016,08/14,Columbus,1.54,7697,4592,3104,organic
2016,08/07,Columbus,1.47,8981,4797,4184,organic
2016,07/31,Columbus,1.4,9346,4355,4990,organic
2016,07/24,Columbus,1.58,8142,5252,2889,organic
2016,07/17,Columbus,1.2,11566,5180,6385,organic
2016,07/10,Columbus,1.0,11572,4861,6711,organic
2016,07/03,Columbus,1.02,7549,3905,3643,organic
2016,06/26,Columbus,1.1,8491,4403,4087,organic
2016,06/19,Columbus,0.99,13064,6165,6898,organic
2016,06/12,Columbus,1.3,10239,6154,4085,organic
2016,06/05,Columbus,1.43,9417,5494,3922,organic
2016,05/29,Columbus,1.39,7507,4774,2733,organic
2016,05/22,Columbus,1.31,6711,3731,2979,organic
2016,05/15,Columbus,1.22,7017,4081,2936,organic
2016,05/08,Columbus,1.14,8467,4726,3740,organic
2016,05/01,Columbus,1.29,5872,3396,2476,organic
2016,04/24,Columbus,0.99,11874,5700,6173,organic
2016,04/17,Columbus,1.17,9508,5871,3636,organic
2016,04/10,Columbus,1.52,6323,5266,1057,organic
2016,04/03,Columbus,1.69,5382,3886,1495,organic
2016,03/27,Columbus,1.54,6663,4349,2314,organic
2016,03/20,Columbus,1.23,7457,3772,3685,organic
2016,03/13,Columbus,1.37,7157,4102,3054,organic
2016,03/06,Columbus,1.42,4854,3994,860,organic
2016,02/28,Columbus,1.43,5181,4700,480,organic
2016,02/21,Columbus,1.39,4382,3551,830,organic
2016,02/14,Columbus,1.25,4607,3210,1396,organic
2016,02/07,Columbus,1.31,3999,2984,1015,organic
2016,01/31,Columbus,1.28,4289,2992,1296,organic
2016,01/24,Columbus,0.96,6522,3235,3286,organic
2016,01/17,Columbus,1.44,5244,4609,635,organic
2016,01/10,Columbus,1.37,5663,4528,1135,organic
2016,01/03,Columbus,1.51,4034,3391,643,organic
2016,12/25,DallasFtWorth,1.12,20099,5175,14923,organic
2016,12/18,DallasFtWorth,1.11,21071,5312,15759,organic
2016,12/11,DallasFtWorth,1.14,20619,5017,15602,organic
2016,12/04,DallasFtWorth,1.25,21047,6284,14763,organic
2016,11/27,DallasFtWorth,1.34,21312,5851,15461,organic
2016,11/20,DallasFtWorth,1.37,19634,5591,14042,organic
2016,11/13,DallasFtWorth,1.32,25020,7214,17806,organic
2016,11/06,DallasFtWorth,1.36,25468,7278,18189,organic
2016,10/30,DallasFtWorth,1.34,17098,5006,12092,organic
2016,10/23,DallasFtWorth,1.37,20091,10961,9130,organic
2016,10/16,DallasFtWorth,1.27,20504,11652,8851,organic
2016,10/09,DallasFtWorth,1.25,28837,13449,15388,organic
2016,10/02,DallasFtWorth,1.42,20696,14686,6009,organic
2016,09/25,DallasFtWorth,1.35,19980,13091,6888,organic
2016,09/18,DallasFtWorth,1.31,18329,8615,9713,organic
2016,09/11,DallasFtWorth,1.16,26658,10269,16388,organic
2016,09/04,DallasFtWorth,1.05,30716,9444,21271,organic
2016,08/28,DallasFtWorth,1.02,34300,10208,24091,organic
2016,08/21,DallasFtWorth,0.86,74326,21948,52377,organic
2016,08/14,DallasFtWorth,0.86,90500,26272,64228,organic
2016,08/07,DallasFtWorth,1.12,32688,11442,21245,organic
2016,07/31,DallasFtWorth,1.03,38209,11737,26471,organic
2016,07/24,DallasFtWorth,0.99,35564,11084,24480,organic
2016,07/17,DallasFtWorth,1.05,27581,7991,19590,organic
2016,07/10,DallasFtWorth,1.04,17788,7075,10713,organic
2016,07/03,DallasFtWorth,0.99,32844,13824,19020,organic
2016,06/26,DallasFtWorth,1.04,30776,11781,18995,organic
2016,06/19,DallasFtWorth,1.05,28277,10728,17548,organic
2016,06/12,DallasFtWorth,1.08,31272,12400,18871,organic
2016,06/05,DallasFtWorth,1.05,26357,10052,16305,organic
2016,05/29,DallasFtWorth,1.0,27580,10358,17222,organic
2016,05/22,DallasFtWorth,1.0,24210,8872,15338,organic
2016,05/15,DallasFtWorth,1.06,26845,9372,17473,organic
2016,05/08,DallasFtWorth,1.04,26837,8748,18089,organic
2016,05/01,DallasFtWorth,1.09,21668,8141,13526,organic
2016,04/24,DallasFtWorth,1.0,23975,9551,14424,organic
2016,04/17,DallasFtWorth,1.11,25616,9771,15845,organic
2016,04/10,DallasFtWorth,1.16,20070,9035,11035,organic
2016,04/03,DallasFtWorth,1.18,18943,8431,10511,organic
2016,03/27,DallasFtWorth,1.25,17408,9014,8394,organic
2016,03/20,DallasFtWorth,1.16,16850,8876,7973,organic
2016,03/13,DallasFtWorth,1.2,18432,9211,9221,organic
2016,03/06,DallasFtWorth,1.15,19464,7724,11740,organic
2016,02/28,DallasFtWorth,1.19,17889,8033,9855,organic
2016,02/21,DallasFtWorth,1.18,17232,7920,9312,organic
2016,02/14,DallasFtWorth,1.27,15673,6960,8713,organic
2016,02/07,DallasFtWorth,1.27,14931,7901,7030,organic
2016,01/31,DallasFtWorth,1.36,15116,8025,7091,organic
2016,01/24,DallasFtWorth,1.35,14155,6621,7534,organic
2016,01/17,DallasFtWorth,1.25,14648,8605,6042,organic
2016,01/10,DallasFtWorth,1.34,11624,5722,5901,organic
2016,01/03,DallasFtWorth,1.26,10777,5199,5577,organic
2016,12/25,Denver,0.93,23425,6373,17052,organic
2016,12/18,Denver,1.47,14088,11818,2270,organic
2016,12/11,Denver,0.98,34903,15710,19193,organic
2016,12/04,Denver,0.85,45324,14159,31164,organic
2016,11/27,Denver,1.34,23367,12709,10657,organic
2016,11/20,Denver,1.72,18310,15621,2688,organic
2016,11/13,Denver,1.29,24113,9443,14670,organic
2016,11/06,Denver,1.74,13748,12868,880,organic
2016,10/30,Denver,1.81,23733,23646,86,organic
2016,10/23,Denver,1.71,19881,17703,2177,organic
2016,10/16,Denver,1.19,20054,7444,12610,organic
2016,10/09,Denver,1.49,19651,13850,5800,organic
2016,10/02,Denver,1.79,13087,12750,336,organic
2016,09/25,Denver,1.72,12327,11053,1274,organic
2016,09/18,Denver,1.37,22036,12665,9371,organic
2016,09/11,Denver,1.4,20741,12440,8300,organic
2016,09/04,Denver,1.15,25026,11349,13677,organic
2016,08/28,Denver,1.47,11417,7130,4287,organic
2016,08/21,Denver,1.78,10651,10013,638,organic
2016,08/14,Denver,1.19,26657,10148,16508,organic
2016,08/07,Denver,1.52,22282,15536,6746,organic
2016,07/31,Denver,1.79,17691,16876,814,organic
2016,07/24,Denver,1.47,28452,17624,10828,organic
2016,07/17,Denver,1.6,21484,18788,2695,organic
2016,07/10,Denver,1.0,37036,12419,24617,organic
2016,07/03,Denver,1.2,27913,16834,11078,organic
2016,06/26,Denver,1.52,19132,19020,111,organic
2016,06/19,Denver,1.52,24524,24406,117,organic
2016,06/12,Denver,1.46,25862,23709,2152,organic
2016,06/05,Denver,1.32,21698,15929,5769,organic
2016,05/29,Denver,0.96,34072,10516,23555,organic
2016,05/22,Denver,0.92,49143,27155,21988,organic
2016,05/15,Denver,0.99,24086,14267,9818,organic
2016,05/08,Denver,0.7,50559,21082,29477,organic
2016,05/01,Denver,0.86,182067,126369,55697,organic
2016,04/24,Denver,0.74,229646,100097,129548,organic
2016,04/17,Denver,1.0,53454,9022,44431,organic
2016,04/10,Denver,0.94,40527,6720,33806,organic
2016,04/03,Denver,1.15,27248,8708,18540,organic
2016,03/27,Denver,1.24,30425,10894,19531,organic
2016,03/20,Denver,0.98,36797,8410,28387,organic
2016,03/13,Denver,0.74,100571,30468,70102,organic
2016,03/06,Denver,0.66,121329,21748,99580,organic
2016,02/28,Denver,1.06,30084,6691,23392,organic
2016,02/21,Denver,1.07,33868,7984,25883,organic
2016,02/14,Denver,1.18,30537,10033,20503,organic
2016,02/07,Denver,1.08,35694,8053,27641,organic
2016,01/31,Denver,0.95,55371,12964,42406,organic
2016,01/24,Denver,0.86,45127,12651,32475,organic
2016,01/17,Denver,1.15,22059,9746,12313,organic
2016,01/10,Denver,0.77,63531,15209,48321,organic
2016,01/03,Denver,1.05,30514,11295,19218,organic
2016,12/25,Detroit,1.46,9541,8384,1156,organic
2016,12/18,Detroit,1.5,8350,6568,1781,organic
2016,12/11,Detroit,0.89,16467,4849,11617,organic
2016,12/04,Detroit,1.36,12252,5420,6831,organic
2016,11/27,Detroit,1.29,10119,4524,5594,organic
2016,11/20,Detroit,1.05,15249,5474,9775,organic
2016,11/13,Detroit,1.08,22242,7820,14422,organic
2016,11/06,Detroit,0.79,34582,8301,26280,organic
2016,10/30,Detroit,1.77,13787,10791,2995,organic
2016,10/23,Detroit,1.06,23612,9170,14442,organic
2016,10/16,Detroit,0.88,24025,7577,16447,organic
2016,10/09,Detroit,0.91,27051,9189,17862,organic
2016,10/02,Detroit,1.74,10476,8767,1709,organic
2016,09/25,Detroit,1.08,21564,7626,13937,organic
2016,09/18,Detroit,1.37,12995,7473,5521,organic
2016,09/11,Detroit,0.93,23933,9089,14843,organic
2016,09/04,Detroit,1.03,20778,8634,12143,organic
2016,08/28,Detroit,1.14,18362,8467,9895,organic
2016,08/21,Detroit,1.4,13662,8299,5362,organic
2016,08/14,Detroit,1.45,15193,9702,5491,organic
2016,08/07,Detroit,1.33,18837,9742,9094,organic
2016,07/31,Detroit,1.35,17867,9418,8449,organic
2016,07/24,Detroit,1.54,16285,10390,5895,organic
2016,07/17,Detroit,1.14,22070,9589,12481,organic
2016,07/10,Detroit,0.98,24521,9374,15146,organic
2016,07/03,Detroit,1.05,21345,10109,11235,organic
2016,06/26,Detroit,1.26,18307,9596,8710,organic
2016,06/19,Detroit,1.03,24427,10000,14427,organic
2016,06/12,Detroit,1.25,19250,9304,9945,organic
2016,06/05,Detroit,0.73,38685,10385,28300,organic
2016,05/29,Detroit,1.41,19412,12531,6881,organic
2016,05/22,Detroit,0.88,24932,8661,16271,organic
2016,05/15,Detroit,1.33,14006,7522,6483,organic
2016,05/08,Detroit,1.28,16109,8359,7750,organic
2016,05/01,Detroit,1.55,13441,8234,5207,organic
2016,04/24,Detroit,1.12,22644,10753,11891,organic
2016,04/17,Detroit,1.19,18357,10219,8137,organic
2016,04/10,Detroit,1.42,9110,7659,1450,organic
2016,04/03,Detroit,1.27,10988,7286,3701,organic
2016,03/27,Detroit,1.31,14713,8010,6702,organic
2016,03/20,Detroit,0.95,19512,7750,11761,organic
2016,03/13,Detroit,1.26,12076,7022,5054,organic
2016,03/06,Detroit,1.45,8962,7330,1631,organic
2016,02/28,Detroit,1.45,11000,9275,1724,organic
2016,02/21,Detroit,1.31,10640,7635,3004,organic
2016,02/14,Detroit,1.31,10918,7852,3065,organic
2016,02/07,Detroit,1.33,10472,7587,2885,organic
2016,01/31,Detroit,1.46,10303,7199,3104,organic
2016,01/24,Detroit,1.24,13050,6764,6285,organic
2016,01/17,Detroit,1.73,10928,9276,1651,organic
2016,01/10,Detroit,1.48,13098,11120,1978,organic
2016,01/03,Detroit,1.57,8032,6846,1185,organic
2016,12/25,GrandRapids,2.04,1361,897,463,organic
2016,12/18,GrandRapids,2.11,1181,911,270,organic
2016,12/11,GrandRapids,1.97,1212,884,328,organic
2016,12/04,GrandRapids,1.32,4005,3295,710,organic
2016,11/27,GrandRapids,2.08,979,773,206,organic
2016,11/20,GrandRapids,2.26,841,524,317,organic
2016,11/13,GrandRapids,2.28,1284,891,393,organic
2016,11/06,GrandRapids,2.17,1298,714,583,organic
2016,10/30,GrandRapids,2.11,740,397,343,organic
2016,10/23,GrandRapids,2.17,1243,848,394,organic
2016,10/16,GrandRapids,2.07,1200,973,227,organic
2016,10/09,GrandRapids,1.99,1434,854,580,organic
2016,10/02,GrandRapids,2.1,1122,836,286,organic
2016,09/25,GrandRapids,2.16,980,796,184,organic
2016,09/18,GrandRapids,1.82,1285,642,643,organic
2016,09/11,GrandRapids,1.91,1765,1065,700,organic
2016,09/04,GrandRapids,1.96,1782,1221,561,organic
2016,08/28,GrandRapids,1.8,2178,1367,810,organic
2016,08/21,GrandRapids,1.94,2096,1395,701,organic
2016,08/14,GrandRapids,1.93,1958,1320,638,organic
2016,08/07,GrandRapids,2.03,1794,1257,537,organic
2016,07/31,GrandRapids,1.86,1853,1100,753,organic
2016,07/24,GrandRapids,1.98,1509,980,529,organic
2016,07/17,GrandRapids,1.82,1222,654,568,organic
2016,07/10,GrandRapids,1.73,1909,1331,578,organic
2016,07/03,GrandRapids,1.8,1680,1313,366,organic
2016,06/26,GrandRapids,1.38,2515,2028,487,organic
2016,06/19,GrandRapids,1.67,2301,1924,376,organic
2016,06/12,GrandRapids,1.51,4328,3748,579,organic
2016,06/05,GrandRapids,1.28,3011,2337,673,organic
2016,05/29,GrandRapids,1.69,1778,1264,514,organic
2016,05/22,GrandRapids,1.75,1610,1197,412,organic
2016,05/15,GrandRapids,1.6,1891,1338,552,organic
2016,05/08,GrandRapids,1.56,1750,1415,335,organic
2016,05/01,GrandRapids,1.36,2405,1793,612,organic
2016,04/24,GrandRapids,1.47,3402,2807,595,organic
2016,04/17,GrandRapids,1.57,1620,890,729,organic
2016,04/10,GrandRapids,1.34,1690,1180,509,organic
2016,04/03,GrandRapids,1.56,1409,946,462,organic
2016,03/27,GrandRapids,1.53,1816,1348,468,organic
2016,03/20,GrandRapids,1.33,4064,3563,501,organic
2016,03/13,GrandRapids,1.33,1643,1174,468,organic
2016,03/06,GrandRapids,1.1,3976,3671,305,organic
2016,02/28,GrandRapids,1.43,2981,2778,203,organic
2016,02/21,GrandRapids,1.58,2373,2153,220,organic
2016,02/14,GrandRapids,1.36,2168,1901,266,organic
2016,02/07,GrandRapids,1.46,2112,1915,196,organic
2016,01/31,GrandRapids,1.54,2267,2030,236,organic
2016,01/24,GrandRapids,1.49,2363,1805,558,organic
2016,01/17,GrandRapids,1.53,2099,1766,332,organic
2016,01/10,GrandRapids,1.4,4134,3760,374,organic
2016,01/03,GrandRapids,1.45,2625,2498,126,organic
2016,12/25,HarrisburgScranton,1.81,8656,440,8215,organic
2016,12/18,HarrisburgScranton,1.82,6655,586,6068,organic
2016,12/11,HarrisburgScranton,1.91,6893,341,6552,organic
2016,12/04,HarrisburgScranton,2.01,5955,471,5483,organic
2016,11/27,HarrisburgScranton,2.07,5306,438,4868,organic
2016,11/20,HarrisburgScranton,1.85,6445,671,5774,organic
2016,11/13,HarrisburgScranton,1.74,3601,511,3089,organic
2016,11/06,HarrisburgScranton,1.9,5678,303,5374,organic
2016,10/30,HarrisburgScranton,1.82,4036,472,3564,organic
2016,10/23,HarrisburgScranton,1.44,3509,211,3297,organic
2016,10/16,HarrisburgScranton,1.79,5193,339,4853,organic
2016,10/09,HarrisburgScranton,1.72,4687,321,4366,organic
2016,10/02,HarrisburgScranton,1.86,4651,360,4291,organic
2016,09/25,HarrisburgScranton,1.91,6840,358,6482,organic
2016,09/18,HarrisburgScranton,2.06,9663,438,9224,organic
2016,09/11,HarrisburgScranton,2.03,9668,773,8895,organic
2016,09/04,HarrisburgScranton,1.85,7464,558,6905,organic
2016,08/28,HarrisburgScranton,1.69,3284,532,2752,organic
2016,08/21,HarrisburgScranton,1.56,7470,687,6782,organic
2016,08/14,HarrisburgScranton,1.62,3590,619,2970,organic
2016,08/07,HarrisburgScranton,1.72,6079,553,5526,organic
2016,07/31,HarrisburgScranton,1.68,5590,398,5191,organic
2016,07/24,HarrisburgScranton,1.62,5387,611,4776,organic
2016,07/17,HarrisburgScranton,2.04,12285,959,11325,organic
2016,07/10,HarrisburgScranton,1.88,7574,705,6868,organic
2016,07/03,HarrisburgScranton,1.81,7342,888,6454,organic
2016,06/26,HarrisburgScranton,1.9,6794,560,6234,organic
2016,06/19,HarrisburgScranton,1.9,8174,474,7700,organic
2016,06/12,HarrisburgScranton,1.91,7873,1725,6148,organic
2016,06/05,HarrisburgScranton,1.59,8318,296,8022,organic
2016,05/29,HarrisburgScranton,1.75,9117,404,8712,organic
2016,05/22,HarrisburgScranton,1.81,8511,568,7943,organic
2016,05/15,HarrisburgScranton,1.79,9086,496,8589,organic
2016,05/08,HarrisburgScranton,1.6,6605,365,6239,organic
2016,05/01,HarrisburgScranton,1.79,9184,466,8718,organic
2016,04/24,HarrisburgScranton,1.92,11095,445,10650,organic
2016,04/17,HarrisburgScranton,1.79,8785,419,8366,organic
2016,04/10,HarrisburgScranton,1.83,6966,296,6669,organic
2016,04/03,HarrisburgScranton,1.83,9154,406,8748,organic
2016,03/27,HarrisburgScranton,1.83,8688,250,8438,organic
2016,03/20,HarrisburgScranton,1.51,7351,459,6891,organic
2016,03/13,HarrisburgScranton,1.57,8599,513,8085,organic
2016,03/06,HarrisburgScranton,1.58,8782,440,8342,organic
2016,02/28,HarrisburgScranton,1.83,7183,397,6786,organic
2016,02/21,HarrisburgScranton,1.87,5950,438,5512,organic
2016,02/14,HarrisburgScranton,2.22,4784,477,4307,organic
2016,02/07,HarrisburgScranton,1.91,7315,435,6879,organic
2016,01/31,HarrisburgScranton,1.49,8501,287,8213,organic
2016,01/24,HarrisburgScranton,1.79,7830,307,7522,organic
2016,01/17,HarrisburgScranton,2.0,4610,414,4196,organic
2016,01/10,HarrisburgScranton,1.32,7967,338,7628,organic
2016,01/03,HarrisburgScranton,1.58,7329,276,7052,organic
2016,12/25,HartfordSpringfield,2.41,8403,3630,4772,organic
2016,12/18,HartfordSpringfield,2.36,8155,4144,4011,organic
2016,12/11,HartfordSpringfield,2.54,7514,3210,4303,organic
2016,12/04,HartfordSpringfield,2.42,8036,3746,4290,organic
2016,11/27,HartfordSpringfield,2.67,7148,3095,4052,organic
2016,11/20,HartfordSpringfield,2.3,9689,6097,3591,organic
2016,11/13,HartfordSpringfield,2.68,5260,3110,2150,organic
2016,11/06,HartfordSpringfield,2.57,6674,3235,3438,organic
2016,10/30,HartfordSpringfield,2.34,4272,3011,1260,organic
2016,10/23,HartfordSpringfield,1.98,1494,964,530,organic
2016,10/16,HartfordSpringfield,2.33,5131,3705,1426,organic
2016,10/09,HartfordSpringfield,2.34,6836,3892,2943,organic
2016,10/02,HartfordSpringfield,2.33,7328,3237,4091,organic
2016,09/25,HartfordSpringfield,2.34,9905,3318,6587,organic
2016,09/18,HartfordSpringfield,2.36,10644,3190,7454,organic
2016,09/11,HartfordSpringfield,2.27,12509,5543,6966,organic
2016,09/04,HartfordSpringfield,2.34,9021,4368,4653,organic
2016,08/28,HartfordSpringfield,2.23,4688,3771,916,organic
2016,08/21,HartfordSpringfield,2.09,6181,4337,1843,organic
2016,08/14,HartfordSpringfield,2.19,5131,3648,1483,organic
2016,08/07,HartfordSpringfield,2.36,5402,3870,1531,organic
2016,07/31,HartfordSpringfield,2.19,5524,3831,1693,organic
2016,07/24,HartfordSpringfield,2.3,7492,3361,4130,organic
2016,07/17,HartfordSpringfield,2.39,12209,3890,8319,organic
2016,07/10,HartfordSpringfield,2.33,9578,3893,5684,organic
2016,07/03,HartfordSpringfield,2.33,9168,3920,5248,organic
2016,06/26,HartfordSpringfield,2.32,7355,3341,4014,organic
2016,06/19,HartfordSpringfield,2.31,7083,3212,3870,organic
2016,06/12,HartfordSpringfield,2.31,5799,3565,2234,organic
2016,06/05,HartfordSpringfield,2.27,7906,3672,4233,organic
2016,05/29,HartfordSpringfield,2.36,8731,4255,4475,organic
2016,05/22,HartfordSpringfield,2.36,10501,3564,6937,organic
2016,05/15,HartfordSpringfield,2.34,7461,3542,3918,organic
2016,05/08,HartfordSpringfield,2.16,8622,3892,4730,organic
2016,05/01,HartfordSpringfield,2.4,13840,7052,6788,organic
2016,04/24,HartfordSpringfield,2.24,10677,3275,7401,organic
2016,04/17,HartfordSpringfield,2.2,8121,3443,4677,organic
2016,04/10,HartfordSpringfield,2.31,8039,2850,5189,organic
2016,04/03,HartfordSpringfield,2.33,8734,2996,5737,organic
2016,03/27,HartfordSpringfield,2.18,8342,2872,5470,organic
2016,03/20,HartfordSpringfield,2.3,6407,3391,3015,organic
2016,03/13,HartfordSpringfield,2.18,6620,3558,3062,organic
2016,03/06,HartfordSpringfield,2.18,6367,4045,2322,organic
2016,02/28,HartfordSpringfield,2.28,9372,6017,3354,organic
2016,02/21,HartfordSpringfield,2.24,4735,2843,1892,organic
2016,02/14,HartfordSpringfield,2.31,4968,3253,1715,organic
2016,02/07,HartfordSpringfield,2.32,7536,5489,2047,organic
2016,01/31,HartfordSpringfield,2.27,4585,2518,2066,organic
2016,01/24,HartfordSpringfield,2.28,4508,2531,1976,organic
2016,01/17,HartfordSpringfield,2.21,3834,3436,397,organic
2016,01/10,HartfordSpringfield,2.08,3984,2925,1059,organic
2016,01/03,HartfordSpringfield,1.51,5895,4787,1107,organic
2016,12/25,Houston,1.21,20826,11039,9786,organic
2016,12/18,Houston,1.0,23369,7557,15811,organic
2016,12/11,Houston,1.02,22650,6791,15859,organic
2016,12/04,Houston,1.0,23759,7513,16246,organic
2016,11/27,Houston,0.98,38114,11566,26547,organic
2016,11/20,Houston,0.99,36090,11133,24957,organic
2016,11/13,Houston,1.1,38684,13874,24809,organic
2016,11/06,Houston,1.43,34163,14237,19925,organic
2016,10/30,Houston,1.46,28128,18502,9626,organic
2016,10/23,Houston,1.43,28930,26228,2701,organic
2016,10/16,Houston,0.89,48889,16520,32368,organic
2016,10/09,Houston,0.84,41224,14887,26337,organic
2016,10/02,Houston,0.81,43340,14663,28676,organic
2016,09/25,Houston,0.87,40784,13885,26899,organic
2016,09/18,Houston,0.9,42158,14771,27387,organic
2016,09/11,Houston,0.87,47076,14918,32157,organic
2016,09/04,Houston,0.91,44369,13314,31055,organic
2016,08/28,Houston,0.91,46968,15320,31648,organic
2016,08/21,Houston,0.98,34420,11056,23363,organic
2016,08/14,Houston,1.1,31622,10852,20770,organic
2016,08/07,Houston,1.36,21560,11958,9601,organic
2016,07/31,Houston,1.45,21414,15295,6119,organic
2016,07/24,Houston,1.45,22178,17430,4748,organic
2016,07/17,Houston,1.39,20729,16110,4618,organic
2016,07/10,Houston,1.2,25644,14805,10838,organic
2016,07/03,Houston,1.29,15452,9937,5514,organic
2016,06/26,Houston,1.32,14968,9424,5544,organic
2016,06/19,Houston,1.13,17848,9801,8047,organic
2016,06/12,Houston,1.05,19398,8831,10567,organic
2016,06/05,Houston,1.05,20914,9136,11778,organic
2016,05/29,Houston,0.96,28717,12270,16446,organic
2016,05/22,Houston,0.97,28571,10696,17874,organic
2016,05/15,Houston,1.0,22900,7869,15031,organic
2016,05/08,Houston,1.04,20458,7382,13075,organic
2016,05/01,Houston,1.1,16297,5981,10315,organic
2016,04/24,Houston,1.07,15724,5969,9755,organic
2016,04/17,Houston,1.11,16685,5582,11102,organic
2016,04/10,Houston,1.2,13926,6327,7599,organic
2016,04/03,Houston,1.18,12965,6094,6870,organic
2016,03/27,Houston,1.24,12911,6090,6821,organic
2016,03/20,Houston,1.29,11260,5774,5486,organic
2016,03/13,Houston,1.25,13002,7466,5536,organic
2016,03/06,Houston,1.17,14320,7437,6883,organic
2016,02/28,Houston,1.28,12784,6496,6287,organic
2016,02/21,Houston,1.28,13399,7140,6259,organic
2016,02/14,Houston,1.24,14196,6530,7665,organic
2016,02/07,Houston,1.37,12049,7175,4874,organic
2016,01/31,Houston,1.44,10657,7122,3534,organic
2016,01/24,Houston,1.38,10504,5401,5102,organic
2016,01/17,Houston,1.31,11306,6497,4808,organic
2016,01/10,Houston,1.33,10100,4256,5844,organic
2016,01/03,Houston,1.36,9643,4287,5356,organic
2016,12/25,Indianapolis,1.62,2583,1167,1416,organic
2016,12/18,Indianapolis,1.45,3202,1277,1925,organic
2016,12/11,Indianapolis,1.09,6248,1480,4767,organic
2016,12/04,Indianapolis,1.63,3346,1421,1925,organic
2016,11/27,Indianapolis,1.66,2862,1105,1757,organic
2016,11/20,Indianapolis,1.59,3377,1378,1999,organic
2016,11/13,Indianapolis,1.71,3392,1332,2059,organic
2016,11/06,Indianapolis,1.81,4057,1867,2190,organic
2016,10/30,Indianapolis,2.1,3125,1785,1340,organic
2016,10/23,Indianapolis,1.58,3929,1564,2364,organic
2016,10/16,Indianapolis,1.48,3492,1684,1808,organic
2016,10/09,Indianapolis,1.48,3479,1933,1545,organic
2016,10/02,Indianapolis,1.9,2988,1719,1268,organic
2016,09/25,Indianapolis,1.97,3007,1554,1452,organic
2016,09/18,Indianapolis,1.96,2874,1727,1147,organic
2016,09/11,Indianapolis,1.59,4864,1820,3044,organic
2016,09/04,Indianapolis,1.56,5235,2542,2693,organic
2016,08/28,Indianapolis,1.25,6033,2036,3996,organic
2016,08/21,Indianapolis,1.59,4533,2043,2490,organic
2016,08/14,Indianapolis,1.67,4592,2095,2496,organic
2016,08/07,Indianapolis,1.7,4430,1655,2775,organic
2016,07/31,Indianapolis,1.8,3264,1638,1625,organic
2016,07/24,Indianapolis,1.71,3652,1807,1845,organic
2016,07/17,Indianapolis,1.19,5015,1937,3078,organic
2016,07/10,Indianapolis,1.11,5370,2152,3217,organic
2016,07/03,Indianapolis,1.39,4245,2111,2134,organic
2016,06/26,Indianapolis,1.39,4164,1877,2286,organic
2016,06/19,Indianapolis,1.37,4509,2087,2422,organic
2016,06/12,Indianapolis,1.34,4358,1967,2390,organic
2016,06/05,Indianapolis,1.25,3998,1910,2087,organic
2016,05/29,Indianapolis,1.33,4126,2057,2069,organic
2016,05/22,Indianapolis,1.36,3722,1948,1773,organic
2016,05/15,Indianapolis,1.26,4772,1988,2784,organic
2016,05/08,Indianapolis,1.3,3820,2111,1708,organic
2016,05/01,Indianapolis,1.38,4413,1969,2444,organic
2016,04/24,Indianapolis,1.27,4243,1943,2300,organic
2016,04/17,Indianapolis,1.36,4133,1625,2508,organic
2016,04/10,Indianapolis,1.15,3566,1382,2183,organic
2016,04/03,Indianapolis,1.54,2278,1284,994,organic
2016,03/27,Indianapolis,1.4,3215,1578,1637,organic
2016,03/20,Indianapolis,1.26,3222,1318,1904,organic
2016,03/13,Indianapolis,1.39,2555,1245,1310,organic
2016,03/06,Indianapolis,1.48,1831,1296,535,organic
2016,02/28,Indianapolis,1.6,1901,1425,476,organic
2016,02/21,Indianapolis,1.53,2235,1514,721,organic
2016,02/14,Indianapolis,1.24,3182,1646,1536,organic
2016,02/07,Indianapolis,1.37,3025,1826,1198,organic
2016,01/31,Indianapolis,1.38,2450,1401,1049,organic
